"timestamp","x","y","z"
"2025-04-08 17:13:09.198","-0.82","-0.96","9.81"
"2025-04-08 17:13:09.308","-0.55","0.92","9.81"
"2025-04-08 17:13:09.417","0.1","-0.14","9.75"
"2025-04-08 17:13:09.526","0.25","-0.25","9.76"
"2025-04-08 17:13:09.635","-0.85","0.95","9.81"
"2025-04-08 17:13:09.744","0.95","0.42","9.85"
"2025-04-08 17:13:09.853","-0.39","0.22","9.84"
"2025-04-08 17:13:09.963","0.82","0.11","9.77"
"2025-04-08 17:13:10.071","0.21","0.75","9.75"
"2025-04-08 17:13:10.181","-0.31","0.65","9.75"
"2025-04-08 17:13:10.289","-0.73","-0.39","9.8"
"2025-04-08 17:13:10.397","0.59","0.3","9.81"
"2025-04-08 17:13:10.506","0.7","-0.85","9.75"
"2025-04-08 17:13:10.615","-0.16","-0.36","9.87"
"2025-04-08 17:13:10.725","0.21","-0.57","9.87"
"2025-04-08 17:13:10.833","0.28","0.58","9.86"
"2025-04-08 17:13:10.943","0.57","0.49","9.71"
"2025-04-08 17:13:11.053","-0.1","-0.19","9.74"
"2025-04-08 17:13:11.164","0.66","-0.09","9.71"
"2025-04-08 17:13:11.275","0.26","-0.6","9.85"
"2025-04-08 17:13:11.385","-0.24","0.06","9.88"
"2025-04-08 17:13:11.492","-0.5","0.09","9.9"
"2025-04-08 17:13:11.600","-0.72","0.19","9.8"
"2025-04-08 17:13:11.709","0.08","0.13","9.75"
"2025-04-08 17:13:11.820","-0.28","-0.73","9.75"
"2025-04-08 17:13:11.930","-0.24","-0.82","9.85"
"2025-04-08 17:13:12.040","0.37","0.23","9.88"
"2025-04-08 17:13:12.149","0.78","0.42","9.8"
"2025-04-08 17:13:12.257","0.67","0.11","9.81"
"2025-04-08 17:13:12.365","0.3","-0.75","9.73"
"2025-04-08 17:13:12.474","-0.7","-0.42","9.88"
"2025-04-08 17:13:12.582","0.67","0.3","9.81"
"2025-04-08 17:13:12.691","-0.74","-0.77","9.73"
"2025-04-08 17:13:12.799","0.24","-0.18","9.89"
"2025-04-08 17:13:12.907","0.59","-0.81","9.81"
"2025-04-08 17:13:13.016","-0.0","0.49","9.73"
"2025-04-08 17:13:13.124","-0.06","0.24","9.71"
"2025-04-08 17:13:13.234","0.93","0.36","9.9"
"2025-04-08 17:13:13.344","-0.75","0.2","9.82"
"2025-04-08 17:13:13.452","0.49","0.06","9.88"
"2025-04-08 17:13:13.563","0.64","-0.91","9.82"
"2025-04-08 17:13:13.673","-0.13","-0.4","9.84"
"2025-04-08 17:13:13.781","-0.8","0.87","9.89"
"2025-04-08 17:13:13.890","0.75","-0.41","9.71"
"2025-04-08 17:13:14.000","-0.86","0.99","9.71"
"2025-04-08 17:13:14.109","-0.49","0.3","9.82"
"2025-04-08 17:13:14.216","0.09","0.16","9.88"
"2025-04-08 17:13:14.327","-0.46","-1.0","9.84"
"2025-04-08 17:13:14.435","-0.87","-0.01","9.89"
"2025-04-08 17:13:14.544","0.49","-0.12","9.74"
"2025-04-08 17:13:14.654","-0.55","-0.35","9.9"
"2025-04-08 17:13:14.762","0.24","0.84","9.87"
"2025-04-08 17:13:14.871","0.96","-0.56","9.8"
"2025-04-08 17:13:14.981","-0.99","-0.26","9.71"
"2025-04-08 17:13:15.089","-0.9","-0.68","9.85"
"2025-04-08 17:13:15.198","-0.87","1.0","9.88"
"2025-04-08 17:13:15.306","0.66","-0.12","9.79"
"2025-04-08 17:13:15.416","0.44","-0.25","9.89"
"2025-04-08 17:13:15.525","0.47","0.88","9.85"
"2025-04-08 17:13:15.635","-0.68","-0.82","9.79"
"2025-04-08 17:13:15.743","-0.31","0.49","9.88"
"2025-04-08 17:13:15.852","0.22","0.18","9.88"
"2025-04-08 17:13:15.962","-0.36","0.39","9.7"
"2025-04-08 17:13:16.071","0.92","0.7","9.75"
"2025-04-08 17:13:16.181","0.93","0.92","9.89"
"2025-04-08 17:13:16.292","0.1","-0.16","9.75"
"2025-04-08 17:13:16.403","-0.95","-0.07","9.89"
"2025-04-08 17:13:16.509","-0.86","-0.52","9.85"
"2025-04-08 17:13:16.616","-0.17","0.75","9.72"
"2025-04-08 17:13:16.724","0.96","-0.91","9.73"
"2025-04-08 17:13:16.832","0.81","-0.66","9.73"
"2025-04-08 17:13:16.941","-0.65","0.32","9.81"
"2025-04-08 17:13:17.051","-0.79","-0.28","9.8"
"2025-04-08 17:13:17.160","-0.51","0.28","9.8"
"2025-04-08 17:13:17.269","0.79","-0.98","9.73"
"2025-04-08 17:13:17.380","-0.24","-0.85","9.72"
"2025-04-08 17:13:17.487","-0.87","-0.95","9.84"
"2025-04-08 17:13:17.598","-0.45","-0.99","9.76"
"2025-04-08 17:13:17.706","0.9","-0.72","9.75"
"2025-04-08 17:13:17.815","-0.97","0.47","9.76"
"2025-04-08 17:13:17.922","-0.59","0.84","9.76"
"2025-04-08 17:13:18.032","0.02","0.29","9.73"
"2025-04-08 17:13:18.140","0.91","-0.93","9.84"
"2025-04-08 17:13:18.249","0.7","-0.91","9.87"
"2025-04-08 17:13:18.359","0.72","0.24","9.74"
"2025-04-08 17:13:18.466","-0.46","0.87","9.83"
"2025-04-08 17:13:18.576","-0.51","0.22","9.79"
"2025-04-08 17:13:18.686","0.94","0.12","9.88"
"2025-04-08 17:13:18.793","0.47","-0.04","9.84"
"2025-04-08 17:13:18.902","0.73","0.83","9.78"
"2025-04-08 17:13:19.012","0.09","0.16","9.79"
"2025-04-08 17:13:19.121","0.05","-0.98","9.8"
"2025-04-08 17:13:19.232","0.75","0.15","9.82"
"2025-04-08 17:13:19.340","0.23","-0.21","9.71"
"2025-04-08 17:13:19.448","-0.53","-0.84","9.85"
"2025-04-08 17:13:19.557","-0.99","0.61","9.8"
"2025-04-08 17:13:19.668","0.55","0.99","9.88"
"2025-04-08 17:13:19.774","-0.18","-0.09","9.89"
"2025-04-08 17:13:19.881","0.92","0.97","9.83"
"2025-04-08 17:13:19.992","-0.0","0.77","9.87"
"2025-04-08 17:13:20.102","-0.79","-0.72","9.7"
"2025-04-08 17:13:20.212","-0.22","-0.59","9.81"
"2025-04-08 17:13:20.320","-0.0","0.4","9.85"
"2025-04-08 17:13:20.428","-0.22","0.09","9.85"
"2025-04-08 17:13:20.537","0.58","-0.91","9.77"
"2025-04-08 17:13:20.645","-0.08","0.78","9.74"
"2025-04-08 17:13:20.754","0.67","-0.88","9.73"
"2025-04-08 17:13:20.865","0.86","-0.72","9.73"
"2025-04-08 17:13:20.974","0.28","-0.33","9.79"
"2025-04-08 17:13:21.082","0.99","0.22","9.9"
"2025-04-08 17:13:21.190","-0.74","-0.53","9.74"
"2025-04-08 17:13:21.299","-0.98","-0.71","9.79"
"2025-04-08 17:13:21.409","0.91","0.02","9.79"
"2025-04-08 17:13:21.518","-0.99","-0.44","9.88"
"2025-04-08 17:13:21.625","-0.31","0.65","9.81"
"2025-04-08 17:13:21.733","0.11","-0.91","9.83"
"2025-04-08 17:13:21.844","-0.3","-0.18","9.87"
"2025-04-08 17:13:21.954","-0.11","0.99","9.85"
"2025-04-08 17:13:22.065","0.21","-0.07","9.74"
"2025-04-08 17:13:22.175","0.17","0.19","9.72"
"2025-04-08 17:13:22.286","-0.88","-0.23","9.9"
"2025-04-08 17:13:22.396","-0.03","0.83","9.71"
"2025-04-08 17:13:22.504","-0.53","-0.5","9.75"
"2025-04-08 17:13:22.614","0.87","0.91","9.89"
"2025-04-08 17:13:22.724","0.23","0.88","9.85"
"2025-04-08 17:13:22.833","-0.84","0.1","9.74"
"2025-04-08 17:13:22.941","-0.28","0.91","9.8"
"2025-04-08 17:13:23.052","0.79","-0.45","9.84"
"2025-04-08 17:13:23.161","0.49","-0.02","9.76"
"2025-04-08 17:13:23.271","-0.65","-0.71","9.82"
"2025-04-08 17:13:23.379","-0.38","0.99","9.74"
"2025-04-08 17:13:23.488","0.85","-0.99","9.77"
"2025-04-08 17:13:23.598","0.92","0.39","9.72"
"2025-04-08 17:13:23.707","0.32","-0.74","9.85"
"2025-04-08 17:13:23.816","0.95","0.38","9.82"
"2025-04-08 17:13:23.925","0.07","0.74","9.84"
"2025-04-08 17:13:24.034","-0.11","0.74","9.7"
"2025-04-08 17:13:24.140","0.17","0.89","9.86"
"2025-04-08 17:13:24.250","0.06","-0.99","9.83"
"2025-04-08 17:13:24.359","-0.69","0.78","9.88"
"2025-04-08 17:13:24.468","0.26","-0.61","9.86"
"2025-04-08 17:13:24.577","0.28","-0.55","9.71"
"2025-04-08 17:13:24.688","-0.53","0.95","9.84"
"2025-04-08 17:13:24.798","-0.01","0.2","9.86"
"2025-04-08 17:13:24.907","-0.52","0.85","9.75"
"2025-04-08 17:13:25.016","-0.78","-0.83","9.8"
"2025-04-08 17:13:25.126","-0.54","-0.96","9.82"
"2025-04-08 17:13:25.234","-0.56","-0.14","9.76"
"2025-04-08 17:13:25.343","0.55","0.76","9.76"
"2025-04-08 17:13:25.464","-0.58","-0.07","9.83"
"2025-04-08 17:13:25.575","0.34","0.17","9.87"
"2025-04-08 17:13:25.682","0.56","1.0","9.89"
"2025-04-08 17:13:25.793","0.92","0.79","9.76"
"2025-04-08 17:13:25.901","-0.14","0.42","9.74"
"2025-04-08 17:13:26.010","0.19","0.29","9.89"
"2025-04-08 17:13:26.117","0.06","0.29","9.77"
"2025-04-08 17:13:26.227","-0.98","0.58","9.89"
"2025-04-08 17:13:26.336","0.11","0.45","9.76"
"2025-04-08 17:13:26.442","-0.83","0.62","9.87"
"2025-04-08 17:13:26.550","-0.29","0.32","9.72"
"2025-04-08 17:13:26.661","-0.54","-0.03","9.84"
"2025-04-08 17:13:26.771","-0.18","-0.94","9.89"
"2025-04-08 17:13:26.879","-0.81","-0.05","9.88"
"2025-04-08 17:13:26.986","0.97","0.29","9.77"
"2025-04-08 17:13:27.094","-0.26","-0.28","9.88"
"2025-04-08 17:13:27.201","-0.11","0.32","9.83"
"2025-04-08 17:13:27.310","0.61","-0.35","9.82"
"2025-04-08 17:13:27.418","-0.61","0.12","9.89"
"2025-04-08 17:13:27.527","0.34","0.39","9.74"
"2025-04-08 17:13:27.637","-0.37","-0.45","9.85"
"2025-04-08 17:13:27.747","0.89","0.73","9.78"
"2025-04-08 17:13:27.857","-0.19","0.92","9.87"
"2025-04-08 17:13:27.977","-0.79","-0.36","9.75"
"2025-04-08 17:13:28.075","-0.28","0.72","9.87"
"2025-04-08 17:13:28.184","0.39","0.88","9.75"
"2025-04-08 17:13:28.295","0.27","-0.53","9.82"
"2025-04-08 17:13:28.403","-0.53","-0.68","9.86"
"2025-04-08 17:13:28.513","0.94","0.41","9.71"
"2025-04-08 17:13:28.621","-0.5","-0.14","9.83"
"2025-04-08 17:13:28.732","-0.69","0.34","9.7"
"2025-04-08 17:13:28.842","-0.9","0.39","9.84"
"2025-04-08 17:13:28.950","0.68","-0.42","9.9"
"2025-04-08 17:13:29.062","-0.07","0.71","9.86"
"2025-04-08 17:13:29.171","-0.35","0.43","9.85"
"2025-04-08 17:13:29.279","-0.71","0.14","9.88"
"2025-04-08 17:13:29.387","-0.58","0.51","9.89"
"2025-04-08 17:13:29.497","0.45","-0.05","9.85"
"2025-04-08 17:13:29.604","-1.0","0.33","9.81"
"2025-04-08 17:13:29.712","0.22","0.75","9.85"
"2025-04-08 17:13:29.823","-0.71","0.72","9.84"
"2025-04-08 17:13:29.933","0.69","-0.06","9.9"
"2025-04-08 17:13:30.041","0.64","0.34","9.8"
"2025-04-08 17:13:30.150","0.09","0.47","9.79"
"2025-04-08 17:13:30.260","-0.64","-0.29","9.81"
"2025-04-08 17:13:30.369","0.32","-0.77","9.74"
"2025-04-08 17:13:30.479","-0.21","-0.1","9.76"
"2025-04-08 17:13:30.588","0.75","0.05","9.79"
"2025-04-08 17:13:30.697","0.17","0.62","9.78"
"2025-04-08 17:13:30.806","-0.28","0.47","9.81"
"2025-04-08 17:13:30.916","-0.74","-0.71","9.76"
"2025-04-08 17:13:31.027","0.25","0.14","9.82"
"2025-04-08 17:13:31.135","-0.28","-0.73","9.89"
"2025-04-08 17:13:31.245","0.94","0.17","9.85"
"2025-04-08 17:13:31.355","-0.32","-0.72","9.73"
"2025-04-08 17:13:31.466","0.95","0.86","9.81"
"2025-04-08 17:13:31.575","-0.09","0.39","9.72"
"2025-04-08 17:13:31.685","0.6","0.72","9.83"
"2025-04-08 17:13:31.793","-0.05","0.38","9.87"
"2025-04-08 17:13:31.901","-0.02","-0.76","9.83"
"2025-04-08 17:13:32.011","-0.58","-0.55","9.71"
"2025-04-08 17:13:32.120","-0.88","-0.7","9.75"
"2025-04-08 17:13:32.228","0.39","0.06","9.75"
"2025-04-08 17:13:32.339","0.12","-0.52","9.73"
"2025-04-08 17:13:32.446","0.11","0.49","9.76"
"2025-04-08 17:13:32.555","-0.89","-0.45","9.8"
"2025-04-08 17:13:32.663","0.13","-0.42","9.85"
"2025-04-08 17:13:32.773","-0.54","-0.04","9.82"
"2025-04-08 17:13:32.882","0.46","-0.35","9.78"
"2025-04-08 17:13:32.989","0.86","0.85","9.8"
"2025-04-08 17:13:33.095","-0.42","-0.04","9.83"
"2025-04-08 17:13:33.205","-0.86","0.37","9.71"
"2025-04-08 17:13:33.313","0.27","-0.38","9.75"
"2025-04-08 17:13:33.425","-0.42","0.92","9.74"
"2025-04-08 17:13:33.534","0.84","-0.76","9.8"
"2025-04-08 17:13:33.645","-0.45","0.37","9.81"
"2025-04-08 17:13:33.751","-0.3","0.11","9.72"
"2025-04-08 17:13:33.859","0.28","-0.54","9.75"
"2025-04-08 17:13:33.969","0.25","-0.48","9.85"
"2025-04-08 17:13:34.079","-0.02","-0.37","9.85"
"2025-04-08 17:13:34.187","0.03","0.49","9.89"
"2025-04-08 17:13:34.296","0.33","-0.87","9.88"
"2025-04-08 17:13:34.404","-0.92","-0.02","9.75"
"2025-04-08 17:13:34.514","0.4","0.24","9.77"
"2025-04-08 17:13:34.622","-0.52","0.96","9.77"
"2025-04-08 17:13:34.731","-0.67","-0.64","9.74"
"2025-04-08 17:13:34.839","0.09","-0.23","9.84"
"2025-04-08 17:13:34.948","-0.08","-0.85","9.78"
"2025-04-08 17:13:35.058","0.03","-0.82","9.87"
"2025-04-08 17:13:35.167","0.67","-0.37","9.88"
"2025-04-08 17:13:35.275","0.24","-0.04","9.86"
"2025-04-08 17:13:35.383","-0.82","-0.26","9.81"
"2025-04-08 17:13:35.493","0.35","-0.03","9.86"
"2025-04-08 17:13:35.604","0.98","0.02","9.79"
"2025-04-08 17:13:35.713","0.63","-0.47","9.8"
"2025-04-08 17:13:35.822","0.32","-0.53","9.8"
"2025-04-08 17:13:35.932","0.22","-0.53","9.71"
"2025-04-08 17:13:36.039","-0.42","-0.37","9.75"
"2025-04-08 17:13:36.148","-0.13","-0.39","9.74"
"2025-04-08 17:13:36.257","-0.39","-0.48","9.84"
"2025-04-08 17:13:36.367","0.28","0.66","9.85"
"2025-04-08 17:13:36.474","0.31","-0.26","9.8"
"2025-04-08 17:13:36.582","0.1","-0.5","9.71"
"2025-04-08 17:13:36.691","-0.31","0.35","9.89"
"2025-04-08 17:13:36.797","-0.88","-0.44","9.72"
"2025-04-08 17:13:36.905","0.58","-0.03","9.89"
"2025-04-08 17:13:37.011","0.64","0.1","9.84"
"2025-04-08 17:13:37.120","0.3","0.27","9.8"
"2025-04-08 17:13:37.226","-0.1","-0.8","9.86"
"2025-04-08 17:13:37.334","-0.39","0.88","9.76"
"2025-04-08 17:13:37.441","0.78","0.51","9.86"
"2025-04-08 17:13:37.551","-0.53","0.0","9.75"
"2025-04-08 17:13:37.658","0.38","-0.83","9.78"
"2025-04-08 17:13:37.767","-0.92","0.33","9.87"
"2025-04-08 17:13:37.876","-0.4","0.36","9.88"
"2025-04-08 17:13:37.986","0.93","-0.99","9.86"
"2025-04-08 17:13:38.097","0.3","-0.44","9.71"
"2025-04-08 17:13:38.207","-0.79","-0.48","9.81"
"2025-04-08 17:13:38.316","-0.85","-0.48","9.79"
"2025-04-08 17:13:38.426","0.24","-0.55","9.73"
"2025-04-08 17:13:38.534","0.29","0.04","9.77"
"2025-04-08 17:13:38.643","0.36","-0.82","9.83"
"2025-04-08 17:13:38.751","0.38","0.36","9.78"
"2025-04-08 17:13:38.861","0.89","0.54","9.75"
"2025-04-08 17:13:38.969","0.89","-0.4","9.77"
"2025-04-08 17:13:39.079","0.72","0.48","9.71"
"2025-04-08 17:13:39.188","0.74","-0.01","9.87"
"2025-04-08 17:13:39.298","0.94","-0.08","9.77"
"2025-04-08 17:13:39.407","-0.76","0.04","9.77"
"2025-04-08 17:13:39.517","-0.38","-0.65","9.83"
"2025-04-08 17:13:39.626","-0.32","0.45","9.71"
"2025-04-08 17:13:39.734","-0.74","-0.18","9.76"
"2025-04-08 17:13:39.845","0.68","0.68","9.75"
"2025-04-08 17:13:39.953","-0.34","0.47","9.76"
"2025-04-08 17:13:40.062","0.78","0.2","9.72"
"2025-04-08 17:13:40.171","0.37","-0.9","9.71"
"2025-04-08 17:13:40.280","0.35","-0.88","9.88"
"2025-04-08 17:13:40.390","-0.16","0.06","9.71"
"2025-04-08 17:13:40.496","0.47","0.09","9.82"
"2025-04-08 17:13:40.606","0.69","0.09","9.88"
"2025-04-08 17:13:40.714","0.95","0.78","9.78"
"2025-04-08 17:13:40.823","0.99","0.37","9.88"
"2025-04-08 17:13:40.929","-0.29","-0.57","9.9"
"2025-04-08 17:13:41.039","-0.87","0.08","9.81"
"2025-04-08 17:13:41.147","-0.15","0.33","9.81"
"2025-04-08 17:13:41.257","0.24","-0.74","9.81"
"2025-04-08 17:13:41.366","0.34","0.97","9.83"
"2025-04-08 17:13:41.475","-0.28","-0.63","9.73"
"2025-04-08 17:13:41.583","-0.62","0.39","9.79"
"2025-04-08 17:13:41.694","0.47","0.55","9.82"
"2025-04-08 17:13:41.801","-0.77","-0.05","9.73"
"2025-04-08 17:13:41.912","0.63","0.97","9.78"
"2025-04-08 17:13:42.020","0.95","0.7","9.87"
"2025-04-08 17:13:42.129","0.31","0.9","9.77"
"2025-04-08 17:13:42.238","0.74","0.37","9.84"
"2025-04-08 17:13:42.347","-0.98","0.31","9.7"
"2025-04-08 17:13:42.456","-0.71","-0.34","9.84"
"2025-04-08 17:13:42.564","-0.99","0.3","9.73"
"2025-04-08 17:13:42.673","-0.69","0.53","9.87"
"2025-04-08 17:13:42.782","-0.97","0.92","9.82"
"2025-04-08 17:13:42.891","-0.16","0.71","9.74"
"2025-04-08 17:13:43.000","0.76","-0.81","9.85"
"2025-04-08 17:13:43.109","0.26","-0.58","9.86"
"2025-04-08 17:13:43.217","-0.75","0.44","9.82"
"2025-04-08 17:13:43.326","0.53","0.71","9.88"
"2025-04-08 17:13:43.434","0.89","0.37","9.84"
"2025-04-08 17:13:43.542","-0.55","-0.19","9.73"
"2025-04-08 17:13:43.652","-0.17","-0.69","9.74"
"2025-04-08 17:13:43.761","-0.82","0.53","9.88"
"2025-04-08 17:13:43.871","0.06","-0.2","9.78"
"2025-04-08 17:13:43.979","-0.93","-0.39","9.74"
"2025-04-08 17:13:44.090","-0.1","0.35","9.84"
"2025-04-08 17:13:44.200","-0.14","-0.38","9.79"
"2025-04-08 17:13:44.308","0.97","0.46","9.88"
"2025-04-08 17:13:44.417","0.46","-0.82","9.87"
"2025-04-08 17:13:44.526","-0.84","0.43","9.72"
"2025-04-08 17:13:44.634","0.05","0.5","9.82"
"2025-04-08 17:13:44.742","0.59","0.95","9.71"
"2025-04-08 17:13:44.851","-0.77","-0.23","9.72"
"2025-04-08 17:13:44.960","-0.94","0.73","9.9"
"2025-04-08 17:13:45.071","0.21","-0.24","9.81"
"2025-04-08 17:13:45.181","0.53","0.04","9.71"
"2025-04-08 17:13:45.290","-0.45","-0.57","9.87"
"2025-04-08 17:13:45.399","0.95","0.08","9.89"
"2025-04-08 17:13:45.507","0.66","0.43","9.77"
"2025-04-08 17:13:45.618","-0.23","0.44","9.82"
"2025-04-08 17:13:45.727","0.27","0.88","9.76"
"2025-04-08 17:13:45.834","0.99","-0.19","9.82"
"2025-04-08 17:13:45.943","0.02","0.72","9.8"
"2025-04-08 17:13:46.050","-0.73","0.96","9.89"
"2025-04-08 17:13:46.158","0.99","0.73","9.71"
"2025-04-08 17:13:46.268","0.68","0.25","9.88"
"2025-04-08 17:13:46.376","0.48","-0.07","9.84"
"2025-04-08 17:13:46.484","-0.35","0.5","9.84"
"2025-04-08 17:13:46.593","0.12","-0.94","9.79"
"2025-04-08 17:13:46.704","0.76","0.31","9.7"
"2025-04-08 17:13:46.812","0.35","0.45","9.86"
"2025-04-08 17:13:46.921","0.94","0.55","9.85"
"2025-04-08 17:13:47.032","-0.78","0.45","9.72"
"2025-04-08 17:13:47.141","0.44","-0.75","9.74"
"2025-04-08 17:13:47.249","-0.12","-0.83","9.77"
"2025-04-08 17:13:47.355","-0.6","-0.78","9.7"
"2025-04-08 17:13:47.464","0.28","-0.73","9.81"
"2025-04-08 17:13:47.574","-0.5","-0.38","9.85"
"2025-04-08 17:13:47.685","-0.25","0.9","9.72"
"2025-04-08 17:13:47.793","-0.43","0.34","9.88"
"2025-04-08 17:13:47.903","0.6","-0.14","9.89"
"2025-04-08 17:13:48.012","-0.96","-0.85","9.72"
"2025-04-08 17:13:48.118","-0.57","0.42","9.85"
"2025-04-08 17:13:48.226","0.76","0.34","9.88"
"2025-04-08 17:13:48.334","0.99","-0.79","9.9"
"2025-04-08 17:13:48.443","-0.97","0.03","9.88"
"2025-04-08 17:13:48.554","0.69","0.41","9.72"
"2025-04-08 17:13:48.663","-0.02","0.81","9.79"
"2025-04-08 17:13:48.773","0.27","-0.61","9.86"
"2025-04-08 17:13:48.881","0.09","-0.42","9.8"
"2025-04-08 17:13:48.988","-0.41","0.05","9.9"
"2025-04-08 17:13:49.098","0.56","-0.75","9.71"
"2025-04-08 17:13:49.205","-0.19","-0.01","9.85"
"2025-04-08 17:13:49.313","0.83","0.71","9.79"
"2025-04-08 17:13:49.422","-0.1","-0.11","9.78"
"2025-04-08 17:13:49.531","-0.18","0.52","9.8"
"2025-04-08 17:13:49.640","-0.71","-0.17","9.71"
"2025-04-08 17:13:49.748","-0.69","-0.42","9.86"
"2025-04-08 17:13:49.857","0.04","0.33","9.71"
"2025-04-08 17:13:49.967","0.17","0.69","9.8"
"2025-04-08 17:13:50.076","-0.37","0.55","9.83"
"2025-04-08 17:13:50.187","-0.56","-0.97","9.8"
"2025-04-08 17:13:50.294","0.85","0.75","9.83"
"2025-04-08 17:13:50.405","0.4","-0.39","9.84"
"2025-04-08 17:13:50.514","0.83","-0.27","9.89"
"2025-04-08 17:13:50.648","-0.96","0.5","9.79"
"2025-04-08 17:13:50.731","-0.49","-0.3","9.87"
"2025-04-08 17:13:50.839","0.74","0.41","9.83"
"2025-04-08 17:13:50.949","0.59","0.09","9.79"
"2025-04-08 17:13:51.058","-0.44","-0.98","9.83"
"2025-04-08 17:13:51.168","-0.09","0.58","9.8"
"2025-04-08 17:13:51.277","-0.59","0.62","9.89"
"2025-04-08 17:13:51.386","-0.65","-0.84","9.89"
"2025-04-08 17:13:51.496","-0.02","-0.35","9.79"
"2025-04-08 17:13:51.605","-0.16","0.46","9.83"
"2025-04-08 17:13:51.713","-0.01","0.12","9.79"
"2025-04-08 17:13:51.823","-0.74","0.12","9.83"
"2025-04-08 17:13:51.934","0.43","-0.09","9.81"
"2025-04-08 17:13:52.043","-0.72","-0.03","9.85"
"2025-04-08 17:13:52.154","0.06","-0.9","9.83"
"2025-04-08 17:13:52.261","0.11","0.05","9.89"
"2025-04-08 17:13:52.368","-0.72","0.62","9.72"
"2025-04-08 17:13:52.475","-0.95","-0.72","9.86"
"2025-04-08 17:13:52.584","-0.23","-0.26","9.86"
"2025-04-08 17:13:52.694","0.92","0.54","9.89"
"2025-04-08 17:13:52.803","-0.11","0.63","9.77"
"2025-04-08 17:13:52.913","-0.28","-0.56","9.79"
"2025-04-08 17:13:53.022","0.8","0.77","9.78"
"2025-04-08 17:13:53.133","-0.29","0.53","9.84"
"2025-04-08 17:13:53.244","0.25","-0.64","9.74"
"2025-04-08 17:13:53.351","-0.02","0.37","9.75"
"2025-04-08 17:13:53.461","0.97","0.89","9.78"
"2025-04-08 17:13:53.571","-0.81","0.5","9.77"
"2025-04-08 17:13:53.681","-0.87","-0.65","9.76"
"2025-04-08 17:13:53.789","-0.94","0.84","9.74"
"2025-04-08 17:13:53.899","0.85","-0.13","9.76"
"2025-04-08 17:13:54.007","0.57","-0.23","9.78"
"2025-04-08 17:13:54.117","0.52","0.74","9.9"
"2025-04-08 17:13:54.226","0.63","-0.32","9.8"
"2025-04-08 17:13:54.334","-0.53","-0.69","9.72"
"2025-04-08 17:13:54.442","0.98","0.15","9.73"
"2025-04-08 17:13:54.552","0.33","-0.89","9.71"
"2025-04-08 17:13:54.661","-0.76","0.21","9.73"
"2025-04-08 17:13:54.771","0.81","-0.05","9.79"
"2025-04-08 17:13:54.881","0.23","-0.91","9.73"
"2025-04-08 17:13:54.990","-0.37","0.45","9.88"
"2025-04-08 17:13:55.100","0.76","0.05","9.86"
"2025-04-08 17:13:55.207","-0.07","-0.59","9.89"
"2025-04-08 17:13:55.316","-0.97","0.79","9.71"
"2025-04-08 17:13:55.426","-0.0","0.91","9.77"
"2025-04-08 17:13:55.538","0.02","0.5","9.86"
"2025-04-08 17:13:55.649","0.99","0.27","9.8"
"2025-04-08 17:13:55.758","0.32","-0.78","9.76"
"2025-04-08 17:13:55.867","-0.04","-0.6","9.84"
"2025-04-08 17:13:55.977","-0.77","0.71","9.73"
"2025-04-08 17:13:56.089","-0.46","-0.48","9.72"
"2025-04-08 17:13:56.198","-0.34","0.99","9.75"
"2025-04-08 17:13:56.306","-0.73","0.24","9.75"
"2025-04-08 17:13:56.415","0.63","-0.91","9.84"
"2025-04-08 17:13:56.524","0.2","-0.12","9.74"
"2025-04-08 17:13:56.634","0.52","-0.97","9.88"
"2025-04-08 17:13:56.743","-0.45","0.75","9.82"
"2025-04-08 17:13:56.853","-0.65","-0.96","9.88"
"2025-04-08 17:13:56.964","-0.69","0.17","9.72"
"2025-04-08 17:13:57.074","0.67","0.45","9.86"
"2025-04-08 17:13:57.184","0.74","-0.2","9.7"
"2025-04-08 17:13:57.292","-0.23","0.72","9.72"
"2025-04-08 17:13:57.399","-0.42","0.53","9.75"
"2025-04-08 17:13:57.506","-0.3","-0.72","9.72"
"2025-04-08 17:13:57.616","-0.68","0.49","9.71"
"2025-04-08 17:13:57.725","-0.49","-0.5","9.7"
"2025-04-08 17:13:57.833","0.4","-0.95","9.84"
"2025-04-08 17:13:57.944","0.65","0.51","9.71"
"2025-04-08 17:13:58.053","0.56","0.78","9.72"
"2025-04-08 17:13:58.160","0.1","0.02","9.86"
"2025-04-08 17:13:58.271","0.98","0.76","9.87"
"2025-04-08 17:13:58.380","-0.75","0.81","9.71"
"2025-04-08 17:13:58.489","-0.6","0.41","9.82"
"2025-04-08 17:13:58.596","0.57","-0.71","9.73"
"2025-04-08 17:13:58.707","-0.07","-0.28","9.84"
"2025-04-08 17:13:58.815","-0.99","0.26","9.8"
"2025-04-08 17:13:58.924","0.28","0.63","9.71"
"2025-04-08 17:13:59.033","-0.99","0.32","9.81"
"2025-04-08 17:13:59.143","0.42","0.38","9.82"
"2025-04-08 17:13:59.253","0.79","0.76","9.74"
"2025-04-08 17:13:59.362","0.12","0.46","9.73"
"2025-04-08 17:13:59.470","-0.47","-0.46","9.88"
"2025-04-08 17:13:59.580","0.12","0.95","9.87"
"2025-04-08 17:13:59.689","-0.7","-0.81","9.85"
"2025-04-08 17:13:59.799","-0.51","0.77","9.82"
"2025-04-08 17:13:59.908","-0.71","-0.3","9.78"
